,PlayerName,M/F,PlayerTeam,OpposingTeam,Score1,Score2,Date,GameID,Season,PointsTotal,PointsDelta,ServeTotal,ServeError,ServePoints,ReceptionTotal,ReceptionError,AttackTotal,AttackError,AttackBlocked,AttackPoints,BlockPoints
7860,Nelson Taylor Kaera,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,0.0,-1.0,4.0,0,0,0.0,0,1.0,1.0,0.0,0.0,0.0
7861,Keller Luisa,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,2.0,2.0,3.0,0,0,3.0,0,10.0,0,0.0,2.0,0.0
7862,Luther Doreen,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7863,Kastrup Liza,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,12.0,5.0,9.0,3.0,0,1.0,0,30.0,1.0,3.0,12.0,0.0
7864,Korevaar Demi Johanna Marijke,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,10.0,8.0,13.0,1.0,1.0,2.0,0,14.0,1.0,0.0,6.0,3.0
7865,Vanjak Ivana,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,23.0,12.0,18.0,3.0,2.0,30.0,2.0,47.0,4.0,2.0,21.0,0.0
7866,Alsmeier Lina,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,20.0,6.0,21.0,4.0,2.0,41.0,4.0,38.0,4.0,2.0,16.0,2.0
7867,Langgemach Juliane,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7868,van Aalen Sarah Emma,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,2.0,1.0,13.0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0
7869,Wezorke Barbara Roxana,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,11.0,9.0,19.0,0,1.0,1.0,0,17.0,1.0,1.0,8.0,2.0
7870,Reusch Johann,F,USC Münster,Ladies in Black Aachen,3,2,2020/01/19,2074.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7871,Agbortabi Vanessa,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,11.0,4.0,28.0,0,3.0,25.0,3.0,27.0,2.0,2.0,8.0,0.0
7872,Divoux Aziliz,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,1.0,0.0,9.0,1.0,0,0.0,0,1.0,0,0.0,1.0,0.0
7873,Thater Emily Grace,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7874,Blenckers Lynn,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,11.0,2.0,24.0,6.0,2.0,1.0,0,11.0,2.0,1.0,5.0,4.0
7875,Polder Tessa,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,7.0,4.0,14.0,2.0,1.0,2.0,0,19.0,1.0,0.0,5.0,1.0
7876,Olimstad Emilie,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,13.0,4.0,13.0,0,1.0,45.0,4.0,37.0,2.0,3.0,10.0,2.0
7877,Malik Polina,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,3.0,3.0,0.0,0,0,0.0,0,9.0,0,0.0,3.0,0.0
7878,Storck Maja,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,30.0,23.0,10.0,2.0,0,0.0,0,58.0,2.0,3.0,29.0,1.0
7879,Hindriksen Mareike,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,0.0,0.0,7.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7880,Bernard Manon,F,Ladies in Black Aachen,USC Münster,2,3,2020/01/19,2074.0,2019/2020,0.0,0.0,0.0,0,0,15.0,0,0.0,0,0.0,0.0,0.0
7881,Steen Knudsen Ragni,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,14.0,3.0,16.0,2.0,1.0,25.0,2.0,37.0,0,7.0,12.0,1.0
7882,Stöhr Tim,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,9.0,5.0,15.0,1.0,1.0,0.0,0,15.0,3.0,0.0,6.0,2.0
7883,Ismaili Valbona,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,0.0,-1.0,2.0,1.0,0,0.0,0,1.0,0,0.0,0.0,0.0
7884,Wesser Julia,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,12.0,3.0,21.0,1.0,3.0,38.0,1.0,38.0,2.0,5.0,7.0,2.0
7885,Große Scharmann Lena,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,16.0,4.0,17.0,2.0,1.0,1.0,0,39.0,5.0,5.0,10.0,5.0
7886,Guilliams Jodie,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,10.0,3.0,8.0,5.0,0,0.0,0,17.0,1.0,1.0,6.0,4.0
7887,Izquierdo-Mocasqui Lisa,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,0.0,-2.0,0.0,0,0,20.0,2.0,0.0,0,0.0,0.0,0.0
7888,Turla Sofia,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,1.0,1.0,2.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
7889,Gryka Magdalena,F,NawaRo Straubing,Rote Raben Vilsbiburg,3,2,2019/11/16,2042.0,2019/2020,4.0,3.0,16.0,1.0,2.0,1.0,0,0.0,0,0.0,0.0,2.0
7890,Przybylak Daria,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,9.0,2.0,17.0,1.0,0,24.0,2.0,25.0,1.0,3.0,8.0,1.0
7891,Nagy Eszter,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,1.0,1.0,3.0,0,0,0.0,0,3.0,0,0.0,0.0,1.0
7892,Möller Onno,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,6.0,4.0,13.0,0,2.0,0.0,0,3.0,2.0,0.0,0.0,4.0
7893,Glaab Corina,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,0.0,3.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7894,Scholten Iris,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,-2.0,2.0,0,0,0.0,0,3.0,2.0,0.0,0.0,0.0
7895,Valdez Pol Nelmaira Carol,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7896,Schoot Myrthe Mathilde,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,-4.0,0.0,0,0,36.0,4.0,0.0,0,0.0,0.0,0.0
7897,Bock Josepha,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,7.0,3.0,9.0,1.0,0,0.0,0,13.0,1.0,2.0,5.0,2.0
7898,Ortiz Ruiz Neira Marina,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,14.0,7.0,13.0,4.0,0,0.0,0,22.0,1.0,2.0,10.0,4.0
7899,Hötschl Paula,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7900,Taylor Nikki Leialoha,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,24.0,8.0,20.0,4.0,2.0,0.0,0,50.0,6.0,6.0,19.0,3.0
7901,Guilliams Jodie,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,8.0,-2.0,15.0,0,1.0,24.0,2.0,32.0,5.0,3.0,4.0,3.0
7902,Hoyer Julian,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7903,Hernandez Ramos Alba R,F,Rote Raben Vilsbiburg,NawaRo Straubing,2,3,2019/11/16,2042.0,2019/2020,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7904,Agbortabi Vanessa,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,13.0,7.0,19.0,1.0,0,48.0,1.0,38.0,2.0,2.0,12.0,1.0
7905,Wilczek Natalie,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7906,Abercrombie Brittany,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,26.0,20.0,16.0,1.0,1.0,0.0,0,47.0,2.0,3.0,23.0,2.0
7907,Nogueras Jennifer,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,3.0,2.0,10.0,0,1.0,1.0,1.0,4.0,0,0.0,1.0,1.0
7908,Speech Symone,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,8.0,8.0,20.0,0,0,0.0,0,10.0,0,0.0,7.0,1.0
7909,Straube Sarah,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7910,Golm Merle,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7911,Erzen Darja,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7912,Veltman Kelsey,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,7.0,5.0,19.0,1.0,0,1.0,0,12.0,1.0,0.0,5.0,2.0
7913,Jegdic Aleksandra,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,13.0,0,0.0,0,0.0,0.0,0.0
7914,Flory Lindsay,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7915,Emonts Laura,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,16.0,8.0,16.0,2.0,1.0,19.0,3.0,40.0,2.0,1.0,12.0,3.0
7916,Takagui Ana Tiemi,F,SC Potsdam,Ladies in Black Aachen,3,1,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7917,Hindriksen Mareike,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,2.0,1.0,14.0,1.0,1.0,1.0,0,7.0,0,0.0,1.0,0.0
7918,Kicka Kristina,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,10.0,1.0,12.0,0,1.0,0.0,0,33.0,6.0,3.0,8.0,1.0
7919,Haynes Madeline,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,0.0,0.0,1.0,0,0,2.0,0,0.0,0,0.0,0.0,0.0
7920,Lavickyte Rugile,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,4.0,-1.0,4.0,2.0,0,0.0,0,9.0,3.0,0.0,4.0,0.0
7921,Sorbo Live,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7922,Poll Jana Franziska,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,15.0,6.0,14.0,0,0,39.0,0,41.0,7.0,2.0,14.0,1.0
7923,Olimstad Emilie,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,9.0,3.0,12.0,1.0,0,25.0,1.0,33.0,2.0,2.0,9.0,0.0
7924,Timmerman Eline,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,16.0,11.0,13.0,0,0,0.0,0,24.0,3.0,2.0,14.0,2.0
7925,Löcker Maja,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7926,Herelova Nina,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,7.0,4.0,9.0,0,1.0,0.0,0,11.0,2.0,1.0,4.0,2.0
7927,Cesar Annie,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,0.0,-2.0,0.0,0,0,28.0,2.0,0.0,0,0.0,0.0,0.0
7928,Schwertmann Leonie,F,Ladies in Black Aachen,SC Potsdam,1,3,2021/02/03,2077.0,2020/2021,5.0,4.0,7.0,0,2.0,0.0,0,7.0,1.0,0.0,3.0,0.0
7929,Batanov Ivan,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,0.0,0.0,0,0,11.0,0,0.0,0,0.0,0.0,0.0
7930,Broshog Tim,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,4.0,4.0,11.0,0,0,0.0,0,5.0,0,0.0,3.0,1.0
7931,Schumann Philipp,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7932,Bann Blair,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0.0
7933,Ireland Craig,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7934,Andrae Björn,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,14.0,8.0,11.0,4.0,1.0,19.0,1.0,16.0,0,1.0,11.0,2.0
7935,Ernastowicz Marcin,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,14.0,10.0,13.0,2.0,1.0,18.0,0,22.0,2.0,0.0,13.0,0.0
7936,Burggräf Eric,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,1.0,0.0,7.0,1.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0
7937,Gevert Sebastián,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,14.0,8.0,17.0,4.0,2.0,0.0,0,24.0,1.0,1.0,12.0,0.0
7938,Van Berkel Lucas Joshua,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,11.0,9.0,7.0,1.0,0,0.0,0,14.0,0,1.0,7.0,4.0
7939,Kocian Tomas,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,-1.0,5.0,1.0,0,0.0,0,1.0,0,0.0,0.0,0.0
7940,Deshane Jordan,M,SWD powervolleys DÜREN,SVG Lüneburg,3,0,2021/01/30,1069.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7941,Koslowsky Tyler,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,0.0,-2.0,0.0,0,0,17.0,2.0,0.0,0,0.0,0.0,0.0
7942,Ewert Jordan,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,7.0,1.0,9.0,1.0,0,17.0,1.0,16.0,1.0,3.0,6.0,1.0
7943,van Solkema Gijs,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,0.0,-1.0,5.0,1.0,0,0.0,0,2.0,0,0.0,0.0,0.0
7944,Lindberg Viktor,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,13.0,9.0,11.0,3.0,1.0,17.0,0,20.0,0,1.0,11.0,1.0
7945,Pörner Jannik,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,5.0,5.0,6.0,0,0,0.0,0,9.0,0,0.0,5.0,0.0
7946,Craft William,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,2.0,-1.0,1.0,1.0,0,7.0,2.0,4.0,0,0.0,2.0,0.0
7947,Gerken Hannes,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,0.0,-2.0,7.0,2.0,0,0.0,0,0.0,0,0.0,0.0,0.0
7948,Peemüller Richard,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,4.0,-4.0,3.0,2.0,0,0.0,0,14.0,3.0,3.0,4.0,0.0
7949,Krage Florian,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,7.0,4.0,9.0,1.0,0,2.0,0,10.0,2.0,0.0,6.0,1.0
7950,Schlien Michel,M,SVG Lüneburg,SWD powervolleys DÜREN,0,3,2021/01/30,1069.0,2020/2021,3.0,3.0,9.0,0,0,0.0,0,6.0,0,0.0,3.0,0.0
7951,Kowalski Adam,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0.0
7952,Moraes Davy,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7953,Kühner Sebastian,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,1.0,1.0,1.0,0,0,0.0,0,1.0,0,0.0,1.0,0.0
7954,Michelucci Renan,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7955,Baghdady Robin,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,1.0,0.0,1.0,1.0,0,3.0,0,3.0,0,0.0,1.0,0.0
7956,Brehme Anton,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,5.0,2.0,8.0,1.0,0,0.0,0,7.0,1.0,1.0,4.0,1.0
7957,Zenger Julian,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,0.0,-2.0,0.0,0,0,12.0,2.0,0.0,0,0.0,0.0,0.0
7958,Kessel Cody,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,11.0,4.0,13.0,4.0,2.0,16.0,1.0,20.0,1.0,1.0,9.0,0.0
7959,Tuia Samuele,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,9.0,7.0,14.0,2.0,2.0,14.0,0,13.0,0,0.0,7.0,0.0
7960,Patch Benjamin,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,17.0,13.0,15.0,3.0,0,0.0,0,23.0,0,1.0,16.0,1.0
7961,Carbonera Éder,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,8.0,4.0,10.0,4.0,0,0.0,0,8.0,0,0.0,6.0,2.0
7962,Pujol Pierre,M,BERLIN RECYCLING Volleys,United Volleys Frankfurt,3,0,2020/11/28,1029.0,2020/2021,4.0,3.0,12.0,1.0,2.0,0.0,0,2.0,0,0.0,1.0,1.0
7963,Tsuiki Satoshi,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,-1.0,0.0,0,0,18.0,1.0,0.0,0,0.0,0.0,0.0
7964,Urban Melf,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,0.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7965,Baxpöhler Noah,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,4.0,1.0,7.0,1.0,0,1.0,1.0,6.0,0,1.0,4.0,0.0
7966,Bierwisch Ben,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7967,Grozer Tim,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,6.0,3.0,9.0,1.0,1.0,11.0,1.0,20.0,1.0,0.0,5.0,0.0
7968,Schöps Jochen,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,2.0,2.0,2.0,0,0,0.0,0,4.0,0,0.0,2.0,0.0
7969,Malescha Daniel,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,11.0,5.0,5.0,2.0,0,0.0,0,23.0,3.0,1.0,10.0,1.0
7970,Günthör Jakob,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,2.0,-2.0,7.0,1.0,0,1.0,1.0,6.0,1.0,1.0,0.0,2.0
7971,Schmidgall Mario,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7972,Molzen Kjell Christian,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7973,Quiroga Rodrigo,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,6.0,-4.0,10.0,1.0,0,26.0,2.0,20.0,5.0,2.0,6.0,0.0
7974,Valkiers Matthias,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,3.0,2.0,11.0,1.0,2.0,1.0,0,1.0,0,0.0,1.0,0.0
7975,Lauter Philipp,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7976,Hüger Linus,M,United Volleys Frankfurt,BERLIN RECYCLING Volleys,0,3,2020/11/28,1029.0,2020/2021,0.0,-1.0,2.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
7977,Schultz Pauline,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,0.0,-1.0,3.0,1.0,0,0.0,0,0.0,0,0.0,0.0,0.0
7978,Großer Tanja,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,4.0,-1.0,8.0,0,0,9.0,0,33.0,4.0,1.0,4.0,0.0
7979,Wong-Orantes Justine,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,0.0,-1.0,0.0,0,0,15.0,1.0,0.0,0,0.0,0.0,0.0
7980,Hetmann Selma Theresa,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,5.0,0.0,8.0,1.0,0,0.0,0,9.0,2.0,2.0,3.0,2.0
7981,Runjic Marijeta,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,6.0,3.0,5.0,0,1.0,0.0,0,16.0,1.0,2.0,5.0,0.0
7982,Vyklická Klara,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,11.0,8.0,8.0,0,1.0,0.0,0,17.0,1.0,2.0,9.0,1.0
7983,Neuhaus Frauke,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,8.0,-1.0,7.0,3.0,0,8.0,1.0,25.0,1.0,4.0,8.0,0.0
7984,Evans Ashley,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,1.0,-1.0,5.0,1.0,0,0.0,0,2.0,1.0,0.0,1.0,0.0
7985,Vedder Lena,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,3.0,-1.0,6.0,0,2.0,26.0,2.0,7.0,1.0,1.0,1.0,0.0
7986,Wruck Anna,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7987,Bjerland Renate,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7988,Hötschl Paula,F,VC Wiesbaden,Rote Raben Vilsbiburg,0,3,2021/02/13,2109.0,2020/2021,4.0,0.0,9.0,2.0,4.0,12.0,1.0,7.0,1.0,0.0,0.0,0.0
7989,Dammer Simona,F,Rote Raben Vilsbiburg,VC Wiesbaden,3,0,2021/02/13,2109.0,2020/2021,0.0,0.0,2.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
7990,Keller Luisa,F,Rote Raben Vilsbiburg,VC Wiesbaden,3,0,2021/02/13,2109.0,2020/2021,11.0,6.0,8.0,1.0,0,5.0,2.0,23.0,2.0,0.0,11.0,0.0
7991,Brisebois Danielle,F,Rote Raben Vilsbiburg,VC Wiesbaden,3,0,2021/02/13,2109.0,2020/2021,18.0,13.0,6.0,1.0,1.0,8.0,3.0,36.0,0,1.0,13.0,4.0
7992,Hartl Lena,F,Rote Raben Vilsbiburg,VC Wiesbaden,3,0,2021/02/13,2109.0,2020/2021,3.0,3.0,18.0,0,1.0,0.0,0,1.0,0,0.0,1.0,1.0
7993,Glaab Corina,F,Rote Raben Vilsbiburg,VC Wiesbaden,3,0,2021/02/13,2109.0,2020/2021,0.0,0.0,3.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
